id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-196b-5p,4720.911683138286,990.6086152186704,1207.1291246493442,917.8950763645686,1285.9159297670983,660.8914763744966,6166.771674638495,777.5645527637107,546.8165512258682,902.8013578698536,1064.0221388182774,493.6730538319123,334.67543453455784,483.7991122578087,298.2063937708911,587.0414535338524,1677.0817085526169,2047.0507214191568,799.8539799644813,481.838134388266,552.1133243914267,372.63412760900246
hsa-miR-205-5p,0.0,2.6000226121224945,5.667272885677672,2.447720203638849,3.52627768674707,0.0,5.859722229797126,0.0,3.6576357941529647,2.7482537530284734,2.068740386555303,5.785231099592722,9.64482520272501,15.846984409215317,0.0,14.799364374803002,9.436954951662637,30.1558598475959,132.9544514568619,5.679820837582703,143.9018771020208,18.274168304919097
hsa-miR-206,23.927053484394133,15.600135672734968,34.00363731406603,59.969144989151815,255.06741934137145,654.2045474398475,9.375555567675402,211.03860061834573,13.716134228073615,45.34618692496981,52.40808979273434,73.27959392817448,45.33067845280755,25.168739944047854,13.951176316766835,8.221869097112778,242.66455589989636,125.05812466208889,57.436323029364345,25.559193769122164,23.49418401665645,18.274168304919097
hsa-miR-3130-5p,0.0,0.0,4.250454664258254,6.119300509097124,0.0,0.0,0.0,3.0733776789079474,8.229680536844171,19.237776271199312,8.96454167507298,23.14092439837089,0.0,9.32175553483254,0.0,4.933121458267667,13.481364216660907,3.5477482173642234,0.0,5.679820837582703,3.9156973361094094,4.7671743404136775
hsa-miR-4632-3p,3.1209200197035827,6.500056530306236,0.0,0.0,12.929684851405923,10.03039340197381,11.719444459594252,5.122296131513246,2.7432268456147235,3.435317191285592,5.516641030814141,1.9284103665309076,5.7868951216350055,0.0,0.0,0.0,0.0,1.7738741086821117,0.0,0.0,0.0,0.0
hsa-miR-486-3p,0.0,6.500056530306236,29.75318264980778,163.9972536438029,14.105110746988284,60.18236041184287,16.407222243431953,18.440266073447685,17.373770022226584,17.863649394685076,15.860342963590655,22.17671921510544,21.21861544599502,8.389579981349284,12.20727927717098,13.154990555380444,12.133227794994816,7.095496434728447,6.381813669929372,10.413004868901623,45.03051936525821,16.685110191447873
hsa-miR-490-3p,0.0,11.700101754551223,34.00363731406603,0.0,0.0,0.0,50.39361117625528,10.244592263026492,4.572044742691205,2.7482537530284734,0.0,0.0,0.0,4.660877767416269,0.0,4.110934548556389,0.0,3.5477482173642234,14.890898563168534,0.0,1.9578486680547047,3.178116226942452
hsa-miR-500b-3p,0.0,0.0,0.0,3.6715803054582734,0.0,0.0,0.0,7.171214584118545,0.0,6.183570944314065,5.516641030814141,5.785231099592722,6.751377641907506,4.660877767416269,2.6158455593937817,0.0,13.481364216660907,8.86937054341056,7.445449281584267,3.786547225055136,1.9578486680547047,4.7671743404136775
hsa-miR-5701,22.886746811159608,6.500056530306236,12.751363992774762,4.8954404072776985,12.929684851405923,10.03039340197381,32.814444486863906,7.171214584118545,15.5449521251501,5.496507506056947,0.0,3.856820733061815,11.573790243270013,9.32175553483254,0.0,7.399682187401501,6.740682108330454,6.208559380387391,6.381813669929372,3.786547225055136,8.810319006246171,7.945290567356129
hsa-miR-643-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870634382571184,0.0,5.785231099592722,1.9289650405450016,0.0,2.6158455593937817,2.4665607291338336,4.044409264998272,0.0,0.0,4.73318403131892,1.9578486680547047,2.3835871702068387
