id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-143-3p,969947.6120036568,785650.1327163603,876897.1336009062,774357.092042881,587593.0543498291,955987.8792368778,928080.385921958,1290249.0258115137,949501.2207562932,872259.3268490098,758441.6005189052,1308474.643950384,875433.7781407814,993185.5112831792,972461.5134691136,596404.5180616444,803316.7458510168,972767.7269637486,957520.941222533,597187.7225051206,1204476.3319819265,914287.6269283151
hsa-miR-27a-3p/27b-3p,151434.32150273048,157787.57226187782,110820.68764298403,107654.40613634206,110931.99432148052,107084.4799594724,152510.9904749298,130863.39710867412,162782.16660982915,154895.7039013143,158505.5092576096,137536.15575135086,149775.45505563694,153366.18293683234,248774.76023502683,152504.9833216158,143252.9761662388,138944.8981219068,138912.93815335265,155814.5250374063,157500.11502599475,215792.502751279
