id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-132-3p,216.09425368582316,196.37294481019077,350.9938685614119,258.4687871896443,507.9185811468503,449.0034259539404,130.16207271286868,154.4484756680376,147.66967820203743,141.56968322901704,201.489583637774,136.23859369956512,194.38731928823083,171.09270485990015,201.56138932683652,238.72372540006225,206.5777813665817,219.80405841033016,161.19134032336237,234.55048123742765,167.0328444586089,166.02859921328505
hsa-miR-1468-5p,8.567613582257305,7.934260396371343,5.199909163872769,5.499335897652006,8.608789510963563,12.707644130771897,7.888610467446587,6.219401704753191,10.3265509232194,5.4103063654401415,13.713950718801373,5.045873840724634,5.831619578646925,10.967481080762829,6.750859929606966,8.32757181628124,8.022438111323561,4.950541856088518,11.15160216073576,12.294984903574838,7.743244445101075,4.284609011955744
hsa-miR-148a-3p,22641.34682671197,21111.08334964505,24076.44608025823,9211.38762856711,18448.635921994915,12600.688126004568,24113.510046367355,14701.629063085751,23825.418290051803,19032.556075890847,28218.035982862915,16739.1818792199,13171.68475497052,24461.869802533416,17761.512474795927,25625.789050212108,13809.624403879594,25327.962244120077,19544.70345971134,29720.76158421841,24017.33191314779,17081.66497841456
hsa-miR-194-5p,237.98926617381403,177.5290763688088,264.32871583019903,272.7670605235395,132.57535846883889,160.9634923231107,232.71400878967432,205.2402562568553,173.48605551008595,172.22808596651117,180.39119791654116,135.22941893142018,162.31341160567274,114.06180323993344,176.48676673115352,154.52272147988526,119.33376690593796,145.54593056900242,188.5634547178956,167.40094830251894,244.4652889096197,176.7401217431744
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-342-5p,28.558711940857684,30.745259035938957,34.66606109248512,27.496679488260032,36.156915946046965,25.415288261543797,26.624060327632236,15.548504261882975,30.979652769658205,20.73950773418721,16.878708576986305,20.183495362898537,18.466795332381928,28.51545080998336,24.11021403431059,21.281572419385395,22.06170480613979,30.69335950774881,28.385896409145577,31.21034629368997,21.01737777956006,19.280740553800843
hsa-miR-378a-3p/378c/378d/378e,3590.7820480305063,3084.44372908936,7834.529806901638,1918.16836110102,3070.7552185607037,2894.1659507833,6833.508817425606,4129.682731956119,3280.745228306804,5011.747129852718,2876.764893090103,6298.259727992488,3586.4460408678588,2173.754750207193,3280.917925788985,2749.9492708875387,2969.304905953633,3661.4207567630674,4346.08349664311,2359.691333416863,3085.1298224838424,4013.6074919495422
hsa-miR-424-5p,749.1902099151665,285.63337426936835,187.1967298994197,238.67117795809708,254.82016952452148,182.1428992077305,400.3469812229143,403.2245438581652,366.5925577742888,374.2128569429431,306.9815122439384,199.8166040926955,331.4303793864336,671.2098421426851,330.7921365507413,378.4418747621142,213.5974147139898,268.31936859999763,312.2448605006013,415.1921825130272,288.7124000244829,294.56686957195734
hsa-miR-99b-3p,64.73308039927741,111.0796455491988,91.86506189508556,79.1904369261889,96.4184425227919,100.6021827019442,69.02534159015764,81.88878911258368,71.25320137021387,91.07349048490906,105.4919286061644,95.87160297376803,118.5762647658208,107.48131459147572,81.974727716656,72.17228907443743,111.3113287946144,89.10975340959331,111.51602160735762,91.7395027420584,82.96333334036866,146.7478586594842
hsa-miR-99b-5p,1499.3323768950283,2477.472808766952,1983.765346017461,2046.8528211060768,2633.4287114037543,2538.3519151216865,1752.2576000815732,1816.065297787932,1696.6523166849477,1805.2388906018607,2721.691758039042,1959.817399737448,3001.340209810284,2228.592155611007,1750.4015388909488,1690.497078705092,2799.8309008519227,2026.751835882639,2583.1165732322474,2126.086620248941,1811.9192001536517,2508.638576500088
